,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
41,41,2024-12-20,2012-08-12,"Boston, MA",within an hour,100%,0%,f,South Boston,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33451,-71.04983,Private room in townhouse,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Air conditioning"", ""Breakfast"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water""]",$213.00,2,7,2.0,2.0,7.0,7.0,2.0,7.0,,t,23,53,83,2024-12-20,8,0,0,2016-06-18,2022-05-30,5.0,5.0,5.0,5.0,4.88,4.75
43,43,2024-12-20,2012-07-01,"Boston, MA",within an hour,100%,100%,t,Jamaica Plain,2,3,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.30702,-71.11283,Entire home,Entire home/apt,10,2.5,4.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Board games"", ""Stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Baby safety gates"", ""Hot water kettle"", ""Outdoor dining area"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Coffee"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Washer"", ""Outdoor furniture"", ""Shampoo"", ""Backyard"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$689.00,4,30,3.0,4.0,1125.0,1125.0,3.8,1125.0,,t,0,0,0,2024-12-20,87,10,1,2013-03-27,2024-11-26,4.85,4.78,4.98,4.97,4.69,4.55
45,45,2024-12-20,2012-10-24,"Boston, MA",within an hour,100%,,f,Roslindale,1,1,"['email', 'phone', 'work_email']",f,Neighborhood highlights,Roslindale,,42.28573,-71.12334,Private room in condo,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Hair dryer"", ""Dishes and silverware"", ""Essentials"", ""Free street parking"", ""Wifi"", ""Shampoo"", ""Carbon monoxide alarm""]",$55.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,142,0,0,2015-09-10,2019-07-27,4.82,4.91,4.91,4.91,4.68,4.85
47,47,2024-12-20,2012-03-12,"Boston, MA",within an hour,100%,98%,t,Downtown Crossing,2,2,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.3558,-71.06104,Entire loft,Entire home/apt,4,2.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and dresser"", ""Freezer"", ""Oven"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""66 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Elevator"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$244.00,2,1125,1.0,4.0,1125.0,1125.0,2.0,1125.0,,t,8,25,53,2024-12-20,198,62,4,2013-04-17,2024-12-15,4.96,4.99,4.99,5.0,4.84,4.84
49,49,2024-12-20,2011-07-04,"Boston, MA",,,100%,f,South End,1,1,"['email', 'phone']",t,Neighborhood highlights,South End,,42.344162,-71.070381,Entire condo,Entire home/apt,4,,2.0,,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Board games"", ""Lockbox"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Kitchen Aid refrigerator"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Paid parking garage off premises"", ""City skyline view"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Microwave"", ""Fast wifi \u2013 102 Mbps"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""HDTV with Roku"", ""Ceiling fan"", ""LG stainless steel single oven"", ""Kitchen"", ""Samsung stainless steel gas stove"", ""Central heating"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Private patio or balcony"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",,3,150,3.0,3.0,150.0,150.0,3.0,150.0,,t,0,0,0,2024-12-20,25,2,0,2013-04-18,2024-05-21,5.0,5.0,5.0,5.0,5.0,4.96
51,51,2024-12-20,2013-01-19,"Boston, MA",within an hour,100%,90%,t,Roslindale,2,3,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Roslindale,,42.29017,-71.13169,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Barbecue utensils"", ""Dishes and silverware"", ""Washer"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",$100.00,29,1124,29.0,29.0,1124.0,1124.0,29.0,1124.0,,t,0,0,0,2024-12-20,63,0,0,2013-10-15,2022-08-30,4.85,4.92,4.92,4.94,4.77,4.87
53,53,2024-12-20,2012-02-16,"Boston, MA",within an hour,100%,100%,t,Government Center,4,4,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.359764099121094,-71.06116485595703,Private room in condo,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""48 inch HDTV with standard cable"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Indoor fireplace"", ""Long term stays allowed"", ""City skyline view"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Free parking on premises"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$200.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,61,0,0,2013-09-15,2022-09-11,4.76,4.79,4.69,4.82,4.8,4.66
55,55,2024-12-20,2012-12-01,"Boston, MA",,,,f,Beacon Hill,2,3,"['email', 'phone']",f,,Downtown,,42.36194,-71.06256,Entire rental unit,Entire home/apt,3,,1.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""TV with standard cable"", ""Fire extinguisher"", ""Elevator"", ""Host greets you"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Iron"", ""Luggage dropoff allowed"", ""Hot water""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,8,0,0,2013-04-16,2018-09-09,4.25,4.25,4.88,4.75,5.0,4.25
57,57,2024-12-20,2013-04-14,,,,,f,South End,1,1,"['email', 'phone']",f,,South End,,42.34022,-71.075,Entire rental unit,Entire home/apt,2,,,,[],,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
59,59,2024-12-20,2011-12-23,"Boston, MA",within an hour,100%,100%,f,Jamaica Plain,1,1,"['email', 'phone']",t,,Jamaica Plain,,42.32031,-71.1129,Entire condo,Entire home/apt,8,2.0,4.0,6.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Building staff"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Conditioner"", ""Private entrance""]",$519.00,2,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,,t,21,45,58,2024-12-20,94,3,0,2013-09-02,2024-10-06,4.73,4.84,4.86,4.8,4.68,4.6
61,61,2024-12-20,2013-06-09,"Boston, MA",,,,f,Beacon Hill,1,1,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35977,-71.06774,Entire rental unit,Entire home/apt,2,,1.0,,"[""Heating"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Fire extinguisher"", ""TV with standard cable"", ""Essentials"", ""Washer"", ""Indoor fireplace"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Iron""]",,91,365,91.0,91.0,365.0,365.0,91.0,365.0,,t,0,0,0,2024-12-20,64,0,0,2013-06-15,2017-08-28,4.92,4.98,4.89,4.97,5.0,4.7
63,63,2024-12-20,2012-04-11,"Boston, MA",,,,f,West End,1,1,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35714,-71.06968,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$425.00,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,23,53,83,2024-12-20,23,0,0,2013-10-07,2018-10-25,4.45,4.91,4.83,4.83,5.0,4.39
65,65,2024-12-20,2013-06-30,"Boston, MA",,,,f,Allston-Brighton,1,1,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.346,-71.1399,Entire condo,Entire home/apt,4,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Stainless steel electric stove"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Game console""]",$117.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,0,16,46,2024-12-20,321,0,0,2013-07-18,2023-08-12,4.71,4.84,4.85,4.87,4.71,4.74
67,67,2024-12-20,2010-10-06,"Boston, MA",within an hour,100%,68%,t,Roxbury,5,6,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32546,-71.08894,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Drying rack for clothing"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Dining table"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Free washer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Hot water"", ""Private entrance""]",$72.00,29,180,29.0,29.0,180.0,180.0,29.0,180.0,,t,2,2,2,2024-12-20,48,3,0,2013-12-23,2024-05-03,4.85,4.83,4.96,4.92,4.29,4.65
69,69,2024-12-20,2011-08-24,"Boston, MA",within an hour,100%,62%,t,South End,2,7,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34164,-71.07964,Private room in home,Private room,4,2.5,2.0,2.0,"[""Smoke alarm"", ""Private backyard \u2013 Not fully fenced"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Changing table"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Host greets you"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""HDTV with standard cable"", ""City skyline view"", ""Fast wifi \u2013 61 Mbps"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Crib"", ""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Private living room"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$449.00,28,365,20.0,28.0,365.0,365.0,26.9,365.0,,t,29,59,89,2024-12-20,39,0,0,2013-09-23,2023-10-22,4.79,4.95,4.84,4.95,4.97,4.47
71,71,2024-12-20,2013-05-27,"Boston, MA",within a few hours,100%,98%,t,Dorchester,2,7,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Dorchester,,42.30856,-71.04646,Private room in home,Private room,3,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Board games"", ""Bay view"", ""Beach view"", ""Body soap"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Children\u2019s books and toys"", ""Essentials"", ""City skyline view"", ""Coffee maker: Keurig coffee machine"", ""Drying rack for clothing"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Hot water kettle"", ""Window AC unit"", ""Crib"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Shared backyard \u2013 Not fully fenced"", ""Fire pit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Free driveway parking on premises \u2013 3 spaces"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Hair dryer"", ""Dishes and silverware"", ""Harbor view"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Shared beach access \u2013 Beachfront"", ""Hot water""]",,1,21,1.0,1.0,21.0,21.0,1.0,21.0,,t,0,0,0,2024-12-20,725,58,0,2013-08-22,2024-10-20,4.87,4.91,4.91,4.87,4.82,4.85
73,73,2024-12-20,2011-06-13,"Boston, MA",within an hour,100%,89%,t,Allston-Brighton,4,6,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.34873,-71.15693,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Radiant heating"", ""Body soap"", ""Cleaning products"", ""55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Shared backyard \u2013 Not fully fenced"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Shared patio or balcony"", ""Exercise equipment"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$105.00,2,21,2.0,3.0,21.0,21.0,2.0,21.0,,t,27,57,87,2024-12-20,264,42,1,2013-10-07,2024-11-25,4.79,4.87,4.88,4.89,4.85,4.77
75,75,2024-12-20,2011-04-03,"Boston, MA",,,100%,t,Back Bay,1,4,"['email', 'phone']",t,Neighborhood highlights,Bay Village,,42.34988,-71.06918,Entire townhouse,Entire home/apt,9,,3.0,,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""42 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, premium cable, standard cable"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Outlet covers"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Baby bath"", ""Cooking basics"", ""Baby safety gates"", ""Crib"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Paid parking off premises"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",,29,1124,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,172,4,0,2016-07-30,2024-02-13,4.98,4.99,4.94,4.98,4.96,4.86
77,77,2024-12-20,2016-06-23,"Boston, MA",,,,f,,1,3,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33835,-71.0472,Private room in townhouse,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Fast wifi \u2013 532 Mbps"", ""Body soap"", ""Shower gel"", ""Kitchenette"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and dresser"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Paid parking garage off premises"", ""AC - split type ductless system"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Books and reading material"", ""Exterior security cameras on property"", ""Free street parking"", ""Mini fridge"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Heating - split type ductless system"", ""47 inch HDTV with Roku, standard cable"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water""]",$104.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,58,84,2024-12-20,577,80,1,2016-02-26,2024-11-24,4.85,4.91,4.93,4.94,4.86,4.74
79,79,2024-12-20,2013-09-17,"Boston, MA",a few days or more,17%,71%,f,Roxbury,4,4,"['email', 'phone']",f,Neighborhood highlights,Roxbury,,42.32382,-71.09641,Entire rental unit,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Clothing storage: closet"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Safe"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Generic body soap"", ""Shampoo"", ""Backyard"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",,30,730,30.0,30.0,730.0,730.0,30.0,730.0,,t,11,11,11,2024-12-20,236,2,0,2014-02-28,2024-06-27,4.84,4.91,4.88,4.79,4.54,4.79
81,81,2024-12-20,2013-07-25,"Boston, MA",within a day,100%,43%,f,Roslindale,2,7,"['email', 'phone']",f,Neighborhood highlights,Roslindale,,42.28639,-71.13199,Entire loft,Entire home/apt,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Kitchen"", ""Hangers"", ""Hair dryer"", ""Window AC unit"", ""First aid kit"", ""Essentials"", ""Free street parking"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water""]",$88.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,22,52,82,2024-12-20,12,2,0,2016-04-19,2024-08-03,4.92,4.91,4.91,4.92,4.75,4.83
83,83,2024-12-20,2013-09-27,"Boston, MA",within an hour,100%,100%,f,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.29009,-71.05762,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Breakfast"", ""Heating"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$60.00,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,22,52,82,2024-12-20,187,8,0,2013-10-08,2024-10-27,4.89,4.93,4.98,5.0,4.69,4.79
85,85,2024-12-20,2013-10-17,"Boston, MA",within a few hours,100%,48%,f,South End,2,2,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34279,-71.0711,Entire townhouse,Entire home/apt,8,2.5,3.0,4.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Various body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""BBQ grill: charcoal, gas"", ""Private backyard \u2013 Fully fenced"", ""Bathtub"", ""Dryer"", ""Sono sound system"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Host greets you"", ""Essentials"", ""Babysitter recommendations"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Bidet"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Pool table"", ""Iron"", ""Dishwasher"", ""Game console"", ""Private entrance""]",$985.00,5,1125,4.0,5.0,1125.0,1125.0,5.0,1125.0,,t,18,48,78,2024-12-20,54,4,0,2014-06-28,2024-11-12,4.96,4.94,4.92,4.96,4.98,4.73
87,87,2024-12-20,2012-01-09,"Boston, MA",,,,f,Beacon Hill,1,1,"['email', 'phone']",t,,Beacon Hill,,42.35985,-71.0717,Entire rental unit,Entire home/apt,4,,2.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Fire extinguisher"", ""TV with standard cable"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,1,0,0,2015-07-24,2015-07-24,5.0,5.0,5.0,5.0,5.0,5.0
