,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
21,21,2024-12-20,2011-08-13,"Boston, MA",within a few hours,100%,69%,t,Jamaica Plain,1,2,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31331,-71.12061,Private room in condo,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Hammock"", ""Coffee maker"", ""Hangers"", ""Lake access"", ""Exercise equipment: free weights"", ""Stove"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Books and reading material"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Cleaning available during stay"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$56.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,8,8,35,2024-12-20,62,5,1,2011-09-24,2024-11-23,4.97,4.95,5.0,4.98,4.9,4.93
22,22,2024-12-20,2011-08-13,"Boston, MA",within an hour,100%,100%,t,Jamaica Plain,2,4,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Jamaica Plain,,42.31533,-71.11025,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Free street parking"", ""Hypoallergenic body soap"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""50 inch HDTV with Hulu, Netflix, premium cable, standard cable"", ""Baking sheet"", ""Toaster"", ""Private patio or balcony"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$141.00,3,150,3.0,3.0,150.0,150.0,3.0,150.0,,t,16,29,42,2024-12-20,536,54,2,2011-10-18,2024-12-01,4.89,4.93,4.96,4.96,4.91,4.8
24,24,2024-12-20,2011-08-29,"Boston, MA",within a few hours,100%,85%,t,Jamaica Plain,1,1,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31685,-71.10867,Entire home,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Courtyard view"", ""Coffee maker"", ""Hangers"", ""TV with Roku"", ""Stove"", ""Body soap"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Sound system"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",$141.00,3,60,3.0,3.0,60.0,60.0,3.0,60.0,,t,23,39,57,2024-12-20,312,22,0,2011-09-16,2024-11-02,4.89,4.93,4.93,4.94,4.92,4.83
25,25,2024-12-20,2011-09-11,"Boston, MA",within an hour,100%,97%,t,North End,1,1,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.36614,-71.05226,Private room in townhouse,Private room,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Shower gel"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Fast wifi \u2013 74 Mbps"", ""Small dorm fridge refrigerator"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Books and reading material"", ""Clothing storage: wardrobe"", ""Shared patio or balcony"", ""First aid kit"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",$225.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,0,9,2024-12-20,346,23,0,2011-10-01,2024-11-11,4.93,4.92,4.95,4.99,4.98,4.84
26,26,2024-12-20,2011-10-31,"Boston, MA",within an hour,100%,100%,t,South Boston,2,2,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33255,-71.04125,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Hangers"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Beach essentials"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""HDTV with standard cable, Roku"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Stainless steel gas stove"", ""Exterior security cameras on property"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Fast wifi \u2013 117 Mbps"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Beach access \u2013 Beachfront"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Private patio or balcony"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$293.00,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,57,80,2024-12-20,510,48,2,2012-07-20,2024-12-01,4.85,4.89,4.95,4.95,4.84,4.72
30,30,2024-12-20,2012-04-02,"Boston, MA",within a few hours,100%,92%,t,Jamaica Plain,1,1,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31658,-71.11012,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Private backyard \u2013 Not fully fenced"", ""Central air conditioning"", ""Hangers"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Heating"", ""Outdoor dining area"", ""Dining table"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Hot water""]",$80.00,5,90,5.0,5.0,90.0,90.0,5.0,90.0,,t,18,34,64,2024-12-20,415,24,0,2012-06-23,2024-11-18,4.84,4.83,4.97,4.97,4.87,4.84
39,39,2024-12-20,2012-07-23,,within an hour,100%,100%,t,Charlestown,18,21,"['email', 'phone']",f,Neighborhood highlights,Charlestown,,42.37579,-71.04981,Boat,Entire home/apt,6,1.0,1.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Bay view"", ""TV"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""City skyline view"", ""Marina view"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Patio or balcony"", ""Harbor view"", ""Iron"", ""Toaster"", ""Hot water""]",$168.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,21,51,81,2024-12-20,123,27,1,2016-09-15,2024-12-01,4.81,4.85,4.79,4.87,4.85,4.63
40,40,2024-12-20,2011-04-11,"Boston, MA",within a few hours,100%,100%,t,Charlestown,1,2,"['email', 'phone']",t,Neighborhood highlights,Charlestown,,42.377338,-71.063095,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Host greets you"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Wifi"", ""Microwave"", ""Coffee"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",$175.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,0,0,2024-12-20,189,8,0,2012-08-08,2024-09-01,4.79,4.79,4.98,4.97,4.86,4.74
42,42,2024-12-20,2012-09-23,"Boston, MA",within an hour,100%,96%,t,Charlestown,2,2,"['email', 'phone']",t,Neighborhood highlights,Charlestown,,42.37826919555664,-71.06332397460938,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water"", ""Private entrance""]",$207.00,2,60,2.0,2.0,60.0,60.0,2.0,60.0,,t,17,29,29,2024-12-20,491,44,1,2012-10-13,2024-11-21,4.91,4.95,4.98,4.97,4.88,4.85
43,43,2024-12-20,2012-07-01,"Boston, MA",within an hour,100%,100%,t,Jamaica Plain,2,3,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.30702,-71.11283,Entire home,Entire home/apt,10,2.5,4.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Board games"", ""Stove"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Baby safety gates"", ""Hot water kettle"", ""Outdoor dining area"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Coffee"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Washer"", ""Outdoor furniture"", ""Shampoo"", ""Backyard"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$689.00,4,30,3.0,4.0,1125.0,1125.0,3.8,1125.0,,t,0,0,0,2024-12-20,87,10,1,2013-03-27,2024-11-26,4.85,4.78,4.98,4.97,4.69,4.55
44,44,2024-12-20,2012-10-22,"Boston, MA",within an hour,100%,100%,t,Jamaica Plain,6,7,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.30733,-71.11129,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Small dorm refrigerator dedicated to guest use.  refrigerator"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Bidet"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$99.00,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,18,48,78,2024-12-20,297,33,1,2013-06-04,2024-12-09,4.89,4.9,4.96,4.97,4.93,4.83
46,46,2024-12-20,2009-02-19,"Boston, MA",within an hour,100%,99%,t,Roxbury,11,14,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.32795,-71.09412,Entire condo,Entire home/apt,4,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$112.00,3,90,3.0,5.0,90.0,90.0,3.0,90.0,,t,26,36,56,2024-12-20,74,7,0,2012-12-04,2024-10-22,4.85,4.91,4.86,4.8,4.48,4.78
47,47,2024-12-20,2012-03-12,"Boston, MA",within an hour,100%,98%,t,Downtown Crossing,2,2,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.3558,-71.06104,Entire loft,Entire home/apt,4,2.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and dresser"", ""Freezer"", ""Oven"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""66 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Elevator"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$244.00,2,1125,1.0,4.0,1125.0,1125.0,2.0,1125.0,,t,8,25,53,2024-12-20,198,62,4,2013-04-17,2024-12-15,4.96,4.99,4.99,5.0,4.84,4.84
48,48,2024-12-20,2012-12-18,"Boston, MA",within an hour,100%,98%,t,Roslindale,2,3,"['email', 'phone']",t,Neighborhood highlights,Roslindale,,42.29038,-71.13919,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Board games"", ""Gas stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""65 inch HDTV with HBO Max, Disney+, Apple TV, Hulu, Amazon Prime Video, Netflix, standard cable"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Fast wifi \u2013 93 Mbps"", ""Long term stays allowed"", ""Fireplace guards"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free driveway parking on premises \u2013 4 spaces"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Shared backyard \u2013 Not fully fenced"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Mini fridge"", ""Microwave"", ""Coffee"", ""Shared patio or balcony"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$479.00,6,1125,5.0,6.0,1125.0,1125.0,6.0,1125.0,,t,18,31,56,2024-12-20,109,16,0,2014-01-02,2024-10-28,4.87,4.92,4.93,4.93,4.74,4.75
50,50,2024-12-20,2013-01-17,"Boston, MA",within a few hours,100%,67%,t,North End,2,2,"['email', 'phone']",t,Neighborhood highlights,North End,,42.3665,-71.05296,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Kitchen"", ""Refrigerator"", ""TV with standard cable"", ""Essentials"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",$95.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,30,60,73,2024-12-20,614,1,0,2013-03-19,2024-10-28,4.7,4.83,4.82,4.85,4.92,4.72
51,51,2024-12-20,2013-01-19,"Boston, MA",within an hour,100%,90%,t,Roslindale,2,3,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Roslindale,,42.29017,-71.13169,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Indoor fireplace: wood-burning"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Barbecue utensils"", ""Dishes and silverware"", ""Washer"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",$100.00,29,1124,29.0,29.0,1124.0,1124.0,29.0,1124.0,,t,0,0,0,2024-12-20,63,0,0,2013-10-15,2022-08-30,4.85,4.92,4.92,4.94,4.77,4.87
52,52,2024-12-20,2012-12-18,"Boston, MA",within an hour,100%,98%,t,Roslindale,2,3,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.29175,-71.14096,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Hot water"", ""Private entrance""]",$155.00,6,100,6.0,6.0,100.0,100.0,6.0,100.0,,t,29,42,61,2024-12-20,104,8,0,2013-08-01,2024-10-21,4.9,4.95,4.92,4.86,4.71,4.86
53,53,2024-12-20,2012-02-16,"Boston, MA",within an hour,100%,100%,t,Government Center,4,4,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.359764099121094,-71.06116485595703,Private room in condo,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Lockbox"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""48 inch HDTV with standard cable"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Indoor fireplace"", ""Long term stays allowed"", ""City skyline view"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Free parking on premises"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$200.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,61,0,0,2013-09-15,2022-09-11,4.76,4.79,4.69,4.82,4.8,4.66
54,54,2024-12-20,2013-03-12,"Brookline, MA",within an hour,100%,97%,t,South End,8,8,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34308,-71.07316,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV with Amazon Prime Video, HBO Max, Netflix, Roku, standard cable"", ""Cleaning products"", ""Freezer"", ""Paid parking lot on premises \u2013 2 spaces"", ""Beekman conditioner"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Fast wifi \u2013 604 Mbps"", ""Long term stays allowed"", ""GE electric stove"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Paid street parking off premises"", ""Exterior security cameras on property"", ""Dining table"", ""Coffee"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Beekman shampoo"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Clothing storage: dresser"", ""Refrigerator"", ""Dishes and silverware"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$183.00,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,60,71,2024-12-20,86,8,1,2013-09-02,2024-11-24,4.85,4.8,4.9,4.91,4.95,4.56
56,56,2024-12-20,2011-08-13,"Boston, MA",within an hour,100%,100%,t,Jamaica Plain,2,4,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Jamaica Plain,,42.31653,-71.11049,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""Body soap"", ""Kitchenette"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""55 inch HDTV with premium cable"", ""Private entrance""]",$135.00,3,180,3.0,3.0,180.0,180.0,3.0,180.0,,t,10,40,66,2024-12-20,380,53,3,2013-05-10,2024-11-30,4.84,4.89,4.95,4.95,4.9,4.81
60,60,2024-12-20,2012-05-29,"Boston, MA",within an hour,100%,100%,t,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36489,-71.05198,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stainless steel stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""HDTV with Roku"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Paid parking lot off premises"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$411.00,2,30,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,27,57,85,2024-12-20,176,30,1,2013-05-22,2024-11-30,4.79,4.79,4.91,4.89,4.95,4.64
