,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4028,4028,2024-12-20,2015-09-30,"Boston, MA",within an hour,100%,99.0,t,North End,4,13,"['email', 'phone']",f,,North End,,42.36756331455032,-71.05261702063339,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",135.0,10,365,4.0,10.0,365.0,365.0,8.5,365.0,,t,30,60,90,2024-12-20,9,9,0,2024-08-03,2024-11-02,4.89,4.89,5.0,5.0,5.0,4.67
4029,4029,2024-12-20,2014-04-03,"Boston, MA",within an hour,100%,100.0,t,Jamaica Plain,1,1,['phone'],t,Neighborhood highlights,Jamaica Plain,,42.31512,-71.10048,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Body soap"", ""Shower gel"", ""55 inch HDTV with Chromecast, Netflix, Fire TV"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Single level home"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Hot water kettle"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Microwave"", ""Fast wifi \u2013 214 Mbps"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Clothing storage: walk-in closet"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor playground"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Washer"", ""LG Bluetooth sound system"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Shared gym nearby"", ""Hot water"", ""Private entrance""]",144.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,4,30,40,2024-12-20,18,18,3,2024-08-09,2024-12-03,4.94,5.0,4.94,5.0,4.67,4.94
4031,4031,2024-12-20,2015-09-30,"Boston, MA",within an hour,100%,99.0,t,North End,4,13,"['email', 'phone']",f,Neighborhood highlights,North End,,42.3680729678385,-71.05307854413574,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",164.0,10,365,4.0,10.0,365.0,365.0,8.9,365.0,,t,20,50,80,2024-12-20,11,11,2,2024-09-03,2024-11-27,5.0,5.0,5.0,5.0,5.0,4.73
4032,4032,2024-12-20,2015-09-30,"Boston, MA",within an hour,100%,99.0,t,North End,4,13,"['email', 'phone']",f,Neighborhood highlights,North End,,42.36617,-71.0529,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Heating - split type ductless system"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",140.0,10,365,4.0,10.0,365.0,365.0,8.5,365.0,,t,26,56,86,2024-12-20,11,11,1,2024-09-02,2024-12-02,5.0,4.91,5.0,5.0,5.0,4.91
4033,4033,2024-12-20,2013-03-16,"Boston, MA",within a few hours,100%,0.0,f,Beacon Hill,1,1,"['email', 'phone', 'work_email']",t,,Beacon Hill,,42.3602786,-71.0702005,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Coffee maker: espresso machine"", ""Washer \u2013\u00a0In building"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Wine glasses"", ""Cooking basics"", ""Baby bath - available upon request"", ""Window AC unit"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Bed linens"", ""Crib - available upon request"", ""Ceiling fan"", ""Dryer \u2013 In building"", ""Kitchen"", ""Paid parking on premises"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Baby monitor - available upon request"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",120.0,91,365,91.0,91.0,365.0,365.0,91.0,365.0,,t,29,59,89,2024-12-20,0,0,0,,,,,,,,
4034,4034,2024-12-20,2022-01-04,"Boston, MA",within an hour,100%,100.0,f,Harbor View / Orient Heights,4,9,"['email', 'phone']",t,,East Boston,,42.38110067368753,-71.02533223337656,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",135.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,2024-12-20,9,9,6,2024-11-13,2024-12-07,4.89,4.89,5.0,5.0,4.89,5.0
4036,4036,2024-12-20,2019-02-24,"Boston, MA",within an hour,100%,91.0,t,East Boston,3,3,"['email', 'phone']",t,,East Boston,,42.37548,-71.03424,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",166.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,14,41,69,2024-12-20,19,19,3,2024-08-03,2024-12-17,4.79,4.79,4.84,4.95,4.74,4.79
4037,4037,2024-12-20,2017-05-17,,within an hour,97%,83.0,f,Somerville,24,49,"['email', 'phone']",t,,North End,,42.36612,-71.05487,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Free washer \u2013 In building"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",177.0,1,365,1.0,2.0,365.0,365.0,1.3,365.0,,t,17,42,72,2024-12-20,10,10,3,2024-09-20,2024-12-04,4.6,4.6,4.9,4.8,4.9,4.7
4038,4038,2024-12-20,2015-04-16,"Boston, MA",within an hour,98%,93.0,f,Allston-Brighton,102,161,"['email', 'phone']",t,,Back Bay,,42.34973,-71.07172,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Ceiling fan"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",183.0,4,365,3.0,28.0,365.0,365.0,26.9,365.0,,t,4,29,59,2024-12-20,1,1,0,2024-10-28,2024-10-28,4.0,4.0,4.0,4.0,4.0,3.0
4039,4039,2024-12-20,2019-06-04,"Boston, MA",within an hour,100%,89.0,f,Brookline,79,135,"['email', 'phone', 'work_email']",t,,Back Bay,,42.34972873793372,-71.07158289025877,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Ceiling fan"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",181.0,4,365,3.0,28.0,365.0,365.0,26.9,365.0,,t,4,29,59,2024-12-20,0,0,0,,,,,,,,
4041,4041,2024-12-20,2022-01-04,"Boston, MA",within an hour,100%,100.0,f,Harbor View / Orient Heights,4,9,"['email', 'phone']",t,,East Boston,,42.383254998480496,-71.01917370667395,Entire rental unit,Entire home/apt,9,1.0,4.0,7.0,"[""Smoke alarm"", ""Coffee maker"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Toaster"", ""Conditioner""]",167.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,15,43,73,2024-12-20,39,39,9,2024-08-11,2024-12-14,4.49,4.51,4.79,4.49,4.62,4.38
4049,4049,2024-12-20,2015-07-08,"Boston, MA",within an hour,100%,95.0,f,Leather District,18,23,"['email', 'phone']",t,,North End,,42.36726564894177,-71.05752231805586,Entire rental unit,Entire home/apt,6,1.0,3.0,5.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Bread maker"", ""Air conditioning"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",106.0,2,365,2.0,3.0,365.0,365.0,2.3,365.0,,t,0,0,0,2024-12-20,19,19,0,2024-08-13,2024-11-17,4.42,4.53,4.84,4.68,4.95,4.26
4050,4050,2024-12-20,2014-10-14,"New York, NY",within an hour,100%,99.0,t,Upper East Side,318,1149,"['email', 'phone', 'work_email']",t,,West End,,42.36480099678036,-71.0642858647975,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Stove"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Oven"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Heating"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",190.0,32,270,32.0,32.0,270.0,270.0,32.0,270.0,,t,27,57,87,2024-12-20,0,0,0,,,,,,,,
4051,4051,2024-12-20,2015-04-16,"Boston, MA",within an hour,98%,93.0,f,Allston-Brighton,102,161,"['email', 'phone']",t,,Back Bay,,42.348486052676705,-71.07362219556987,Entire rental unit,Entire home/apt,5,2.0,2.0,1.0,"[""Smoke alarm"", ""Sauna"", ""Conditioner"", ""Coffee maker"", ""Stove"", ""Body soap"", ""Freezer"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",192.0,4,365,3.0,28.0,365.0,365.0,26.9,365.0,,t,27,57,87,2024-12-20,0,0,0,,,,,,,,
4052,4052,2024-12-20,2019-06-04,"Boston, MA",within an hour,100%,89.0,f,Brookline,79,135,"['email', 'phone', 'work_email']",t,,Back Bay,,42.348349839364715,-71.07376425733058,Entire rental unit,Entire home/apt,5,2.0,2.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",192.0,4,365,3.0,28.0,365.0,365.0,26.9,365.0,,t,27,57,87,2024-12-20,1,1,0,2024-11-14,2024-11-14,5.0,5.0,5.0,5.0,5.0,5.0
4055,4055,2024-12-20,2014-08-25,"Boston, MA",within an hour,100%,94.0,f,Roxbury,2,4,"['email', 'phone']",t,,Roxbury,,42.32608,-71.0818,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Kitchenette"", ""Freezer"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Long term stays allowed"", ""Portable fans"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Fire pit"", ""Free street parking"", ""Wifi"", ""Mini fridge"", ""Exercise equipment"", ""First aid kit"", ""Self check-in"", ""Free parking on premises"", ""Washer"", ""Backyard""]",150.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,60,90,2024-12-20,17,17,0,2024-09-05,2024-10-17,4.29,4.35,4.76,4.82,3.94,3.94
4057,4057,2024-12-20,2018-08-29,"Boston, MA",within an hour,100%,98.0,f,Theater District,162,226,"['email', 'phone']",t,,Downtown,,42.35279239037996,-71.06327421798213,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dining table"", ""Wifi"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Elevator"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Cooking basics""]",109.0,1,365,1.0,4.0,365.0,365.0,3.8,365.0,,t,19,49,79,2024-12-20,9,9,3,2024-08-20,2024-12-15,4.33,4.67,4.67,5.0,4.78,4.33
4058,4058,2024-12-20,2020-01-27,,within an hour,100%,100.0,t,Back Bay West,129,131,"['email', 'phone']",t,,South Boston,,42.33350051549641,-71.05095538026771,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water""]",141.0,1,365,1.0,5.0,365.0,365.0,2.3,365.0,,t,17,31,56,2024-12-20,12,12,1,2024-09-11,2024-12-02,4.83,4.92,5.0,5.0,4.75,4.67
4060,4060,2024-12-20,2017-06-04,"Boston, MA",within an hour,100%,95.0,t,Jamaica Plain,12,22,"['email', 'phone']",t,,Jamaica Plain,,42.32336251442836,-71.10762143057383,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",129.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
4071,4071,2024-12-20,2021-06-28,"Boston, MA",within an hour,100%,100.0,f,South End,33,155,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34278,-71.08045,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",127.0,1,14,1.0,5.0,14.0,14.0,4.1,14.0,,t,23,53,79,2024-12-20,6,6,0,2024-09-06,2024-09-29,4.83,5.0,5.0,5.0,5.0,4.83
4072,4072,2024-12-20,2024-08-12,,,,,f,,1,2,['email'],t,,Roxbury,,42.32595,-71.0803,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Air conditioning"", ""Dedicated workspace"", ""Stainless steel gas stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Exercise equipment"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Dishwasher"", ""Cooking basics"", ""Private entrance""]",150.0,29,120,29.0,29.0,120.0,120.0,29.0,120.0,,t,28,58,88,2024-12-20,2,2,0,2024-10-13,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0
4073,4073,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Chinatown,,42.3522851,-71.05910879999999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",159.0,30,1125,31.0,334.0,1125.0,1125.0,37.8,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
4074,4074,2024-12-20,2016-05-07,"Portland, OR",within a few hours,100%,50.0,t,Northwest Portland,3,14,"['email', 'phone']",t,,Allston,,42.35283,-71.1279,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Carbon monoxide alarm""]",168.0,91,360,91.0,91.0,360.0,360.0,91.0,360.0,,t,28,58,88,2024-12-20,0,0,0,,,,,,,,
4080,4080,2024-12-20,2024-08-14,,within an hour,100%,100.0,t,Harbor View / Orient Heights,1,1,"['email', 'phone']",t,,East Boston,,42.38542,-71.00441,Entire guest suite,Entire home/apt,5,1.0,1.0,4.0,"[""Smoke alarm"", ""Clothing storage"", ""Rice maker"", ""Hangers"", ""Gas stove"", ""TV"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Blender"", ""Iron"", ""Hot water""]",120.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,27,57,85,2024-12-20,23,23,1,2024-08-24,2024-11-24,4.91,4.96,4.96,5.0,4.83,4.96
4086,4086,2024-12-20,2013-05-14,"Boston, MA",within an hour,100%,100.0,f,South End,1,1,"['email', 'phone']",t,,South End,,42.3374263,-71.0750942,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""SUBZERO refrigerator"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Babysitter recommendations"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""THERMADOR gas stove"", ""Hot water kettle"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Clothing storage: walk-in closet and closet"", ""Wifi"", ""Microwave"", ""Exercise equipment"", ""THERMADOR  stainless steel single oven"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Coffee maker: french press, Nespresso"", ""Washer"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",190.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,16,29,29,2024-12-20,2,2,0,2024-10-05,2024-11-04,5.0,5.0,5.0,5.0,5.0,5.0
